wine_id,wine_name,wine_winery,wine_country,wine_region,wine_year,wine_type,wine_price,wine_alcohol
1238979,Adobe Rosé (Reserva),Emiliana,Chile,Rapel Valley,2021,rosé,7.95,12.5
4067885,Rosé,Wiston,Vereinigtes Königreich,Sussex,N.V.,sparkling,34.62,12.1
7514103,Jo Ma Blanc de Blancs Pétillant Naturel,Markowitsch,Österreich,Niederösterreich,2019,sparkling,27.93,0.0
1655211,Mad Méditerranée Rosé,Château l'Arnaude,Frankreich,Méditerranée,2019,rosé,10.36,12.5
7237855,Single Vineyard Hedgehog Rosé,Alpha Estate (Κτήμα Αλφα),Griechenland,Florina,2020,rosé,13.7,13.5
8387148,Primitivo Rosé,Gran Appasso,Italien,Puglia,2020,rosé,7.99,12.0
2114798,Fantini Gran Cuvée Rosé,Farnese,Italien,Aglianico del Vulture,N.V.,sparkling,10.9,12.0
8582047,Freistil,Thomas Niedermayr,Italien,Trentino-Alto Adige,2020,sparkling,18.9,0.0
5137354,Bulles de Blancs Extra Brut Champagne,Brocard Pierre,Frankreich,Schaumwein,2014,sparkling,44.64,0.0
5014595,Cuveé Salome Brut,Friedrich Becker,Deutschland,Pfalz,N.V.,sparkling,18.9,12.0
75208,GB Spätburgunder Rosé,Georg Breuer,Deutschland,Rheingau,2019,rosé,10.8,11.5
5410092,Blanc de Blancs Chardonnay,Taltarni,Australien,Victoria,2015,sparkling,32.0,0.0
1231216,Prosecco Extra Dry,Col Solivo,Italien,Prosecco,N.V.,sparkling,8.5,11.5
3022097,Teatro Alla Scala,Bellavista,Italien,Franciacorta,2015,sparkling,45.9,12.5
1505548,Rosé,Stemmari,Italien,Sizilien,2019,rosé,5.2,12.0
1220279,Pomponette Coteaux d'Aix-en-Provence Rosé,Domaine de Sulauze,Frankreich,Coteaux d'Aix-en-Provence,2020,rosé,14.95,0.0
4907017,Le Fruit de ma Passion Extra Brut Champagne,Vincent Charlot,Frankreich,Schaumwein,N.V.,sparkling,41.0,0.0
2486090,Aurora D'Espiells Rosé,Juvé & Camps,Spanien,Penedès,2018,rosé,11.69,12.0
2460549,Donna Rosa,Fattoria San Francesco,Italien,Kalabrien,2020,rosé,9.95,13.0
1122560,Regaleali Le Rosè,Tasca d'Almerita,Italien,Terre Siciliane,2019,rosé,8.64,13.0
1137900,Premium Rosé Côtes de Provence (Cru Classé),Château Roubine,Frankreich,Côtes de Provence,2020,rosé,14.9,13.0
1172303,Tradition-Pur Pinot Blanc de Noirs Brut Champagne,Serge Mathieu,Frankreich,Schaumwein,N.V.,sparkling,32.45,12.0
1289999,Prosecco Superiore di Conegliano Valdobbiadene Millesimato Brut,Canella,Italien,Conegliano-Valdobbiadene Prosecco,2014,sparkling,14.9,0.0
10035063,Vin de Joie Rosé,La Motte Wine Estate,Südafrika,Franschhoek,2021,rosé,14.95,0.0
3376918,Côté Levant Rosé,Domaine le Novi,Frankreich,Luberon,2020,rosé,9.95,0.0
1399614,Jacques Bruére Cuvée Rosé Brut,Bon Courage,Südafrika,Robertson,2011,sparkling,15.9,0.0
1577156,Bruto Natural Branco,Quinta das Bágeiras,Portugal,Bairrada,2017,sparkling,12.9,0.0
3972648,Extra Brut Rosé,Griesel & Compagnie,Deutschland,Baden,2015,sparkling,23.9,12.5
3262681,Franciacorta Satèn,Biondelli,Italien,Franciacorta,N.V.,sparkling,35.0,0.0
1938561,Les Fumées Blanches Sauvignon Blanc Sparkling (Pétillant),François Lurton,Frankreich,Vin de France,2018,sparkling,7.49,11.0
1201100,Cava Brut,Raimat,Spanien,Cava,N.V.,sparkling,11.9,12.0
1694732,Bardolino Classico Chiaretto,Zeni,Italien,Bardolino Classico,2019,rosé,6.4,12.5
98094,Crémant de Loire Brut Rosé,Domaine des Baumard,Frankreich,Crémant de Loire,N.V.,sparkling,13.9,12.5
1656402,Classique Rosé,Les Quatre Tours,Frankreich,Coteaux d'Aix-en-Provence,2020,rosé,7.95,13.0
5853426,Heri Hodie Champagne Premier Cru,Roger Coulon,Frankreich,Champagne Premier Cru,N.V.,sparkling,37.9,12.0
1242110,Cava Tutusaus Gran Reserva Brut Nature,Vall Dolina,Spanien,Cava,2017,sparkling,11.95,12.5
7571446,Classic Cuvée,Roebuck,Vereinigtes Königreich,Sussex,2014,sparkling,42.84,12.0
1764981,Emporda Cigonyes Rosé,Castillo Perelada,Spanien,Empordà,2019,rosé,7.99,13.5
1191357,Carte Blanche,Geldermann,Deutschland,Baden,N.V.,sparkling,12.09,11.5
1260799,Côtes de Provence Rosé,Domaine Pinchinat,Frankreich,Côtes de Provence,2019,rosé,12.2,13.0
1764882,Sélection Brut,Bernard-Massard,Luxemburg,Luxemburg,N.V.,sparkling,12.49,12.0
1194011,The Long Walk Pinotage Rosé,Footprint,Südafrika,Western Cape,2019,rosé,5.95,12.5
4437725,Rosé,Collefrisio,Italien,Vino d'Italia,2019,rosé,7.9,0.0
1754199,En Barmont Rosé des Riceys,Olivier Horiot,Frankreich,Rosé des Riceys,2014,rosé,45.0,0.0
1895042,Rialto Prosecco,Cantina Colli Euganei,Italien,Prosecco,N.V.,sparkling,13.65,0.0
1412744,Crémant d'Alsace Brut Rosé,Jean-Baptiste Adam,Frankreich,Crémant d'Alsace,N.V.,sparkling,12.9,12.0
1716782,Galets Rosès Costières-de-Nîmes,Château Mourgues du Grès,Frankreich,Costières-de-Nîmes,2020,rosé,8.6,0.0
4502620,Témoignage Millésime Brut Champagne,Jean Velut,Frankreich,Schaumwein,2010,sparkling,42.9,12.0
7865895,Suez Vintage Brut Nature,Reichsrat von Buhl,Deutschland,Pfalz,2015,sparkling,29.9,12.5
1160479,Grande Réserve Brut Champagne,Vranken,Frankreich,Schaumwein,N.V.,sparkling,31.49,11.0
1179365,Prima Donna Tavel,Domaine Maby,Frankreich,Tavel,2020,rosé,17.99,14.5
1115862,Franciacorta Extra Brut,Tenute la Montina,Italien,Franciacorta,N.V.,sparkling,26.0,12.0
1151052,Côtes de Provence Rosé (Cru Classé),Rimauresq,Frankreich,Côtes de Provence,2017,rosé,16.9,13.0
1687,Cipresseto Rosato Toscana,Santa Cristina,Italien,Toscana,2014,rosé,9.99,11.0
3128485,Prosecco Il Fresco Millesimato,Villa Sandi,Italien,Prosecco,2020,sparkling,9.9,11.0
8220986,Rosé,Mimbeau,Frankreich,Südwest-Frankreich,2020,rosé,6.45,12.5
2021988,Reserve Blanc de Blancs Brut Champagne Grand Cru 'Chouilly',Vazart-Coquart & Fils,Frankreich,Champagne Grand Cru 'Chouilly',N.V.,sparkling,36.5,12.0
4594092,Alexandrine Blanc de Blancs Brut Champagne,Copinet,Frankreich,Schaumwein,N.V.,sparkling,33.99,12.0
22363,Classique La Clape Rosé,Château d'Anglès,Frankreich,La Clape,2020,rosé,9.5,0.0
1629777,Terre Lontane Rosato,Librandi,Italien,Val di Neto,2019,rosé,9.9,13.0
1149150,Asolo Prosecco Superiore,Loredan Gasparini,Italien,Asolo Prosecco,N.V.,sparkling,7.95,11.0
1922152,The Black Sparkling Shiraz,St Hallett,Australien,Barossa,N.V.,sparkling,39.95,0.0
95720,Brut Rosé Champagne Grand Cru 'Verzenay',Michel Arnould & Fils,Frankreich,Champagne Grand Cru 'Verzenay',N.V.,sparkling,30.4,12.0
4968,Maximum Demi-Sec,Ferrari,Italien,Trento,N.V.,sparkling,19.9,12.5
5068053,Rosé du Castel,Domaine du Castel,Israel,Jerusalem,2020,rosé,28.91,13.0
1606419,For England Blanc de Noir Pas Dosé,Contratto,Italien,Alta Langa,2015,sparkling,30.1,12.5
2346759,Floral Spumante Brut Rosé,Valdo,Italien,Veneto,N.V.,sparkling,10.8,11.5
2402354,Solidarity Rosé,Bodegas Care,Spanien,Cariñena,2019,rosé,5.7,13.5
5837199,Crasto Rosé,Quinta do Crasto,Portugal,Douro,2019,rosé,11.5,13.0
1148498,Excellor Brut Rosé,Arunda,Italien,Trentino-Alto Adige,N.V.,sparkling,28.5,13.5
7587179,Vintage Collection Pinot Noir Rosé,Graham Beck,Südafrika,Western Cape,2017,sparkling,24.95,12.0
3609753,La Vie en Rose,Château Roubine,Frankreich,Côtes de Provence,2019,rosé,15.25,13.0
9474241,PassioneSentimento Prosecco Rosé Extra Dry Millesimato,Pasqua Vigneti e Cantine,Italien,Prosecco,2020,sparkling,10.45,11.0
2179436,Palás Moscato d'Asti,Michele Chiarlo,Italien,Moscato d'Asti,2020,sparkling,8.92,5.0
9467167,Rosalia Prosecco Rosé Extra Dry,Giusti,Italien,Prosecco,2020,sparkling,14.54,11.5
7376443,Rosé,Tenuta Ulisse,Italien,Terre di Chieti,2019,rosé,13.89,13.0
5609225,Cuvée Especial Ice Rosé,Freixenet,Spanien,Cava,N.V.,sparkling,7.95,12.0
1261781,Prosecco Conegliano Valdobbiadene Superiore Brut,Cecilia Beretta,Italien,Conegliano-Valdobbiadene Prosecco,2018,sparkling,13.07,11.0
6832758,Goanail Rosado,San Martin,Spanien,Navarra,2019,rosé,6.54,0.0
1750122,Syrah Radix Rosé,Parés Baltà,Spanien,Penedès,2018,rosé,24.78,0.0
1150810,Bandol Rosé,La Suffrene,Frankreich,Bandol,2019,rosé,15.3,14.0
1237007,Méthode Traditionelle Vouvray Brut (Fines Bulles),Domaine des Aubuisieres - Bernard Fouquet,Frankreich,Vouvray,N.V.,sparkling,11.5,12.5
2352473,R.0 Brut Aÿ Champagne,Lallier,Frankreich,Schaumwein,2015,sparkling,38.34,12.5
1723913,Padeiro,Quinta de Gomariz,Portugal,Vinho Verde,2017,rosé,7.5,0.0
1494214,La Chanose Sélection Brut Champagne,Didier Doué,Frankreich,Schaumwein,N.V.,sparkling,31.0,12.0
11157,Guilhem Rosé,Moulin de Gassac,Frankreich,Hérault,2020,rosé,6.9,12.5
2279028,Franciacorta Pas Operé,Bellavista,Italien,Franciacorta,2014,sparkling,48.9,12.5
1938561,Les Fumées Blanches Sauvignon Blanc Sparkling (Pétillant),François Lurton,Frankreich,Vin de France,2019,sparkling,7.49,11.0
1259828,Refosso Conegliano Valdobbiadene Prosecco Superiore Brut,Zardetto,Italien,Conegliano-Valdobbiadene Prosecco,2019,sparkling,16.32,11.5
1166319,Côtes de Provence Rosé,Marchandise,Frankreich,Côtes de Provence,2020,rosé,12.9,0.0
1178420,Valdobbiadene Cartizze Superiore,Col Vetoraz,Italien,Conegliano-Valdobbiadene Prosecco,2020,sparkling,19.0,11.5
5441708,Accussi Extra Dry,Feudo Arancio,Italien,Sizilien,N.V.,sparkling,10.950000000000001,12.0
1183390,Navarra Coleccion 125 Rosado,Chivite,Spanien,Navarra,2017,rosé,25.41,13.5
1417802,Brut Saumur,Bouvet-Ladubay,Frankreich,Saumur,,sparkling,0.0,0.0
6119601,Prosecco Brut,Canevel,Italien,Prosecco,N.V.,sparkling,14.35,11.0
1777466,La Grande Cuvée Rosé,Domaine Lafage,Frankreich,Côtes du Roussillon,2018,rosé,16.9,12.5
1367207,Brut Cuvée Sparkling Shiraz,Gatt Wines,Australien,High Eden,2007,sparkling,22.28,0.0
2071418,Rosé de Réserve Brut Champagne Premier Cru,G. Tribaut,Frankreich,Champagne Premier Cru,N.V.,sparkling,24.5,0.0
4022407,Rosé de Ludes Brut Champagne Premier Cru,Monmarthe,Frankreich,Champagne Premier Cru,N.V.,sparkling,34.0,0.0
1175859,Extra Cuvée Seleccionada Semi-Sec,Codorníu,Spanien,Cava,N.V.,sparkling,6.64,11.5
2293806,Ze Rozé Languedoc,Pas de l'Escalette,Frankreich,Languedoc,2020,rosé,13.9,0.0
91642,Kaapse Vonkel Brut Rosé,Simonsig,Südafrika,Stellenbosch,2014,sparkling,13.9,0.0
42514,Les Lauzeraies Tavel Rosé,Les Vignerons de Tavel,Frankreich,Tavel,2019,rosé,8.95,14.5
1432344,Lampo Prosecco Brut,Borgoluce,Italien,Prosecco di Treviso,N.V.,sparkling,11.95,11.5
1227500,Riesling Extra Brut,Barth,Deutschland,Rheingau,N.V.,sparkling,15.25,12.0
4510883,Côtes de Provence,Domaine de Bendel,Frankreich,Côtes de Provence,2019,rosé,12.0,13.0
1300081,Bombino Nero Castel Del Monte Veritas,Torrevento,Italien,Castel del Monte,2019,rosé,8.9,12.0
1663700,Il Chiaretto Valtènesi,Pasini San Giovanni,Italien,Valtenesi,2020,rosé,10.9,13.0
1869021,Cava Reserva Brut Real,Heretat Mas Tinell,Spanien,Cava,2011,sparkling,15.89,0.0
2676169,Rosato Toscana,Santa Cristina,Italien,Toscana,2019,rosé,7.9,11.5
1212385,Valdobbiadene Prosecco Superiore,Terra Serena,Italien,Prosecco,N.V.,sparkling,9.8,0.0
9410850,Blanc de Blancs Millésimé Champagne Grand Cru 'Cramant',Diebolt - Vallois,Frankreich,Champagne Grand Cru 'Cramant',2013,sparkling,119.0,12.0
3121009,Rosé Brut,Tenuta San Pietro,Italien,Piemont,N.V.,sparkling,15.0,12.5
1290011,Rosé Dolorès Brut Champagne,Baron-Fuenté,Frankreich,Schaumwein,N.V.,sparkling,29.57,12.5
1189661,Côtes de Provence Sainte Victoire,Mas de Cadenet,Frankreich,Côtes de Provence,2020,rosé,14.95,12.5
7460343,The Daily August Rosé,August Kesseler,Deutschland,Rheingau,2020,rosé,9.95,12.0
3717626,Brut (Méthode Cap Classique),Kleine Zalze,Südafrika,Western Cape,N.V.,sparkling,14.9,12.1
2623126,Cava Insuperable Brut Reserva,Canals & Munné,Spanien,Cava,2018,sparkling,9.9,0.0
1841438,Esprit de Schengen,Domaine Henri Ruppert,Luxemburg,Crémant de Luxembourg,N.V.,sparkling,16.95,12.5
1374895,Crémant de Bourgogne Brut,Cave de Lugny,Frankreich,Crémant de Bourgogne,N.V.,sparkling,11.9,11.5
2814336,Circa Brut Rosé,Huis Van Chevallerie,Südafrika,Swartland,N.V.,sparkling,18.75,0.0
2328121,Puro Rose,Movia,Slowenien,Goriška Brda,2013,sparkling,25.05,0.0
1170056,Château de Berne Rosé,Château de Berne,Frankreich,Côtes de Provence,2019,rosé,19.5,13.0
1625550,Brut Rosé Champagne,Alfred Gratien,Frankreich,Schaumwein,N.V.,sparkling,38.9,12.0
1214327,La Forcadière Rosé,Domaine Maby,Frankreich,Tavel,2019,rosé,10.5,0.0
4522810,Rock Angel Rosé,Château d'Esclans,Frankreich,Côtes de Provence,2015,rosé,30.9,14.0
4611043,Masia d'Or Rosé,Martí Serdà,Spanien,Cava,N.V.,sparkling,7.4,12.0
2598844,Petit Albet Clàssic Penedès Brut,Albet i Noya,Spanien,Penedès,2019,sparkling,7.95,13.4
2322197,Rosat Reserva Brut,AT Roca,Spanien,Penedès,2018,sparkling,14.9,12.0
5282326,Pinot Noir Rosé,Amisfield,Neuseeland,Central Otago,2020,rosé,18.07,0.0
1699023,Vintage Reserva Brut Nature,Loxarel,Spanien,Penedès,2014,sparkling,19.95,12.5
1606419,For England Blanc de Noir Pas Dosé,Contratto,Italien,Alta Langa,2014,sparkling,31.5,0.0
6396751,1701 Rosé,Domaine Montrose,Frankreich,Languedoc,2020,rosé,25.11,0.0
3619912,Terrers Brut Nature Gran Reserva,Recaredo,Spanien,Cava,2014,sparkling,18.94,12.0
1380783,Riserva Francesco Iacono Franciacorta,Villa Crespia,Italien,Franciacorta,2011,sparkling,33.4,0.0
1397164,Selección Brut,Reymos,Spanien,Valencia,N.V.,sparkling,4.85,12.5
7632199,Cuvée Perpétuelle Extra Brut Champagne,Bonnet-Ponson,Frankreich,Schaumwein,N.V.,sparkling,35.0,0.0
3338611,Rosé,Brancaia,Italien,Toscana,2016,rosé,11.5,12.0
1480619,Magali Signature Côtes de Provence Rosé,Figuière,Frankreich,Côtes de Provence,2019,rosé,27.95,13.0
1180558,Il Soller Prosecco di Valdobbiadene Superiore Extra Dry,Marsuret,Italien,Conegliano-Valdobbiadene Prosecco,N.V.,sparkling,8.45,11.5
1829739,Cabernet Sauvignon Rosado,Enate,Spanien,Somontano,2020,rosé,8.9,14.0
7557655,Roza,Burja,Slowenien,Vipava,2020,rosé,11.5,0.0
6396227,Seleção do Ano Rosé,Monte da Ravasqueira,Portugal,Alentejano,2019,rosé,9.1,13.0
1261781,Prosecco Conegliano Valdobbiadene Superiore Brut,Cecilia Beretta,Italien,Conegliano-Valdobbiadene Prosecco,2020,sparkling,13.07,11.0
3998539,Crémant de Bourgogne Prestige Brut,Celine & Laurent Tripoz,Frankreich,Crémant de Bourgogne,N.V.,sparkling,23.9,0.0
1148500,Reiterer-Reiterer Rosé Brut,Arunda,Italien,Trentino-Alto Adige,N.V.,sparkling,24.5,0.0
2322010,Albìola Lazio Rosato,Casale del Giglio,Italien,Lazio,2020,rosé,8.9,0.0
3614008,Rioja Rosado,Viña Real,Spanien,Rioja,2020,rosé,7.06,12.5
93210,Cuvèe de Réserve Brut Champagne Premier Cru,Marc Hébrart,Frankreich,Champagne Premier Cru,N.V.,sparkling,29.5,12.0
1150212,Franciacorta Dosage Zéro,Castello Bonomi,Italien,Franciacorta,2012,sparkling,36.5,12.5
22789,Moscato d'Asti,Luigi Einaudi,Italien,Moscato d'Asti,2020,sparkling,15.97,5.0
1217591,Cava Brut Rosé,Roger Goulart,Spanien,Cava,2019,sparkling,10.25,0.0
6402907,Sibylle Sancerre Rosé,Gérard Boulay,Frankreich,Sancerre,2019,rosé,25.0,12.5
1807780,Perle Noire Méthode Traditionnelle Blanc de Noirs Brut,Louis Bouillot,Frankreich,Sancerre,N.V.,sparkling,19.95,11.5
3404867,Umbria Brezza Rosa,Lungarotti,Italien,Umbrien,2019,rosé,6.99,11.5
2263226,Rosado,Olivares,Spanien,Jumilla,2020,rosé,7.0,13.0
6342139,Dalis Rosé,Endrizzi,Italien,Vino d'Italia,2020,rosé,8.9,12.0
3294099,Merlot Rosé,Costa Lazaridi,Griechenland,Drama,2020,rosé,13.9,0.0
15162,Bricco Quaglia Moscato d'Asti,La Spinetta,Italien,Moscato d'Asti,2019,sparkling,14.5,5.5
2334504,Essenciel Coteaux d'Aix en Provence Rosé,Château Paradis,Frankreich,Coteaux d'Aix-en-Provence,2018,rosé,8.9,13.0
8811954,Cava Gran Reserva Brut Rosé,Roger Goulart,Spanien,Cava,2014,sparkling,13.9,0.0
1705994,Franciacorta Brut,Bersi Serlini,Italien,Franciacorta,N.V.,sparkling,19.13,0.0
1173344,Moscato d'Asti,Prunotto,Italien,Moscato d'Asti,2018,sparkling,10.5,5.0
2948707,Riserva V38AG Brut,G. Milazzo,Italien,Sizilien,N.V.,sparkling,37.4,12.5
2308227,5 Rosas Rosado Sobre Lias,Losada,Spanien,Bierzo,2018,rosé,9.51,0.0
2405421,Aussières Rosé,Château d’Aussières,Frankreich,Coteaux de Narbonne,2018,rosé,8.5,13.0
3922319,Leonia Pomino Rosé Metodo Classico,Castello Pomino,Italien,Pomino,2015,sparkling,35.0,0.0
1708260,Rosé,Konyári,Ungarn,Balaton,2020,rosé,6.0,0.0
1161727,Brut,Domaine Alice Hartmann,Luxemburg,Luxemburg,N.V.,sparkling,29.95,0.0
1385410,Blanc de Blancs Millésimé Champagne Grand Cru,Louis Casters,Frankreich,Champagne Grand Cru,2006,sparkling,36.9,12.0
1134075,Sourgal Moscato d'Asti,Elio Perrone,Italien,Moscato d'Asti,2020,sparkling,36.9,0.0
5513425,Flor de Muga Rosado,Muga,Spanien,Rioja,2018,rosé,23.0,13.0
3568748,Cava Imperial Panoramic Gran Reserva Brut,Llopart,Spanien,Cava,2015,sparkling,18.49,11.5
9065769,L'Ame Millésimé Champagne Premier Cru,Bertrand-Delespierre,Frankreich,Champagne Premier Cru,2012,sparkling,39.9,12.0
2245343,Q Metodo Classico,Quartomoro,Italien,Sardegna,N.V.,sparkling,21.1,12.5
2413013,Bardolino Chiaretto,Menegotti,Italien,Bardolino Chiaretto,2020,rosé,8.6,0.0
5825364,Gaudensius Blanc de Blancs Brut,Firriato,Italien,Terre Siciliane,N.V.,sparkling,17.5,12.6
83195,Bandol Rosé,Domaine Tempier,Frankreich,Bandol,2019,rosé,27.0,13.5
1166848,Redoma Rosé,Niepoort,Portugal,Douro,2017,rosé,14.5,12.0
5672905,Correcaminos Rosé,Micro Bio (MicroBio),Spanien,Castilla y León,2019,rosé,17.5,13.0
1196845,Cuvée Comté de Marne Brut Champagne Grand Cru,Charles Mignon,Frankreich,Champagne Grand Cru,N.V.,sparkling,37.5,12.0
1663447,Rosé,Rezabal,Spanien,Getariako Txakolina,2020,rosé,12.9,11.0
1250466,Trentasei,Cantina della Volta,Italien,Modena,2014,sparkling,21.56,12.5
1172346,Riesling Sekt Brut Réserve,Peter Lauer,Deutschland,Mosel,1992,sparkling,49.5,11.5
6332892,Rosalie Rosé,Bernhard Ott,Österreich,Wagram,2020,rosé,14.9,12.0
5513425,Flor de Muga Rosado,Muga,Spanien,Rioja,2020,rosé,24.85,13.5
1288317,Demi-Sec,Nyetimber,Vereinigtes Königreich,Sussex,N.V.,sparkling,40.92,12.0
2558062,Franciacorta Brut,Bellavista,Italien,Franciacorta,2016,sparkling,49.9,12.5
1743786,Franciacorta Dosage Zero,Vezzoli,Italien,Lombardia,N.V.,sparkling,21.0,12.0
8421763,Monopolio Pinot Grigio Spumante Brut,Cantina di Gambellara,Italien,Veneto,2020,sparkling,11.65,0.0
4631092,Brut Rosé,Akarua,Neuseeland,Central Otago,N.V.,sparkling,22.88,13.0
2510590,Katogi Averoff Rosé,Katogi Averoff,Griechenland,Amyndeon,2020,rosé,8.6,0.0
82769,Émotion Crémant de Limoux Rosé,Antech,Frankreich,Crémant de Limoux,2019,sparkling,13.9,12.0
13082,Cava Gran Reserva Brut Nature Millésime Marrugat,Pinord,Spanien,Cava,2016,sparkling,12.25,11.5
1176140,Crede Valdobbiadene Prosecco Superiore Brut,Bisol,Italien,Conegliano-Valdobbiadene Prosecco,2020,sparkling,12.4,11.5
5664820,Brut Nature,Mosnel,Italien,Franciacorta,N.V.,sparkling,25.0,0.0
1249710,Riesling Brut,Raumland,Deutschland,Rheinhessen,2008,sparkling,32.95,12.0
2167908,Brut Champagne,Marcel Pierre,Frankreich,Schaumwein,N.V.,sparkling,26.8,12.0
1556886,Rosado,Los Aguilares,Spanien,Sierras de Málaga,2020,rosé,12.15,0.0
8279981,Gazouillis,Jeff Carrel,Frankreich,Vin de France,2020,rosé,6.46,12.0
4588370,Navarra Rosado,Pagos de Aráiz,Spanien,Navarra,2020,rosé,7.9,13.5
5013886,Cuvée Esplendor Vinyes Propies,Vardon Kennett,Spanien,Penedès,2013,sparkling,48.76,12.0
1184417,Conegliano-Valdobbiadene Prosecco Superiore Extra Dry,Sanfeletto,Italien,Conegliano-Valdobbiadene Prosecco,N.V.,sparkling,11.9,0.0
4665116,Rosso Leggero,Pranzegg,Italien,Trentino-Alto Adige,2017,sparkling,15.0,12.5
1719056,Ros Alba Rosato,Pierpaolo Pecorari,Italien,Venezia Giulia,2020,rosé,9.85,0.0
1166848,Redoma Rosé,Niepoort,Portugal,Douro,2019,rosé,14.5,12.5
1180562,Prosecco di Treviso Frizzante,Marsuret,Italien,Prosecco di Treviso,N.V.,sparkling,7.7,0.0
1177912,Coralí,Espelt,Spanien,Empordà,2019,rosé,8.56,13.0
1243041,Franciacorta Brut,Le Marchesine,Italien,Franciacorta,N.V.,sparkling,21.07,12.5
4349155,Charmeur Côtes de Provence Rosé,Château Sainte Croix,Frankreich,Côtes de Provence,2020,rosé,16.95,13.0
1127741,Bardolino Chiaretto,Zenato,Italien,Bardolino,2020,rosé,5.24,12.5
1577044,Crémant de Bourgogne Blanc de Blancs Extra Brut,Domaine Henri Boillot,Frankreich,Crémant de Bourgogne,N.V.,sparkling,22.95,13.0
1226889,Carredueñas Fermentado en Barrica Rosado,Concejo,Spanien,Cigales,2016,rosé,7.5,13.5
2947569,Grain d'Argile Extra Brut Champagne,Barrat-Masson,Frankreich,Schaumwein,N.V.,sparkling,34.9,12.0
6339,Sofia Rosé,Francis Ford Coppola Winery,Vereinigte Staaten,Monterey County,2018,rosé,20.1,12.8
2401386,Rosé,De Grendel,Südafrika,Küstenregion,2021,rosé,10.9,13.0
79971,Moscato d'Asti,Massolino,Italien,Moscato d'Asti,2019,sparkling,11.9,5.0
2286617,Méthode Traditionnelle Rosé,Zantho,Österreich,Burgenland,N.V.,sparkling,13.9,0.0
5631845,Decus Bardolino Chiaretto Classico,Lenotti,Italien,Bardolino Chiaretto,2020,rosé,8.2,0.0
3075663,Ultradition Rosé Champagne,Laherte Freres,Frankreich,Schaumwein,N.V.,sparkling,36.0,12.0
2410938,MiruMiru,Hunter's,Neuseeland,Marlborough,N.V.,sparkling,28.5,12.5
4608395,Rosé de Noir Cuvée Brut,Cleto Chiarli,Italien,Emilia-Romagna,N.V.,sparkling,9.95,0.0
1382222,Clos Mireille Rosé (Coeur de Grain),Domaines Ott,Frankreich,Côtes de Provence,2019,rosé,44.95,14.0
1654412,Rosé,Loimer,Österreich,Niederösterreich,2019,rosé,7.3,11.5
1849031,Pinot Brut,Aldeneyck,Belgien,Flandre,N.V.,sparkling,19.3,0.0
1622457,Chinon Rosé,Bernard Baudry,Frankreich,Chinon,2020,rosé,11.95,13.5
2211821,Carte Blanche Champagne (Demi-Sec),Louis Roederer,Frankreich,Schaumwein,N.V.,sparkling,47.99,12.0
1726089,Lumare,Tenuta Iuzzolini,Italien,Kalabrien,2020,rosé,8.95,13.0
2599281,Sellaia Rosato,Colli Della Murgia,Italien,Puglia,2020,rosé,11.5,0.0
1238364,Spumante Extra Brut Rosé,Bruno Giacosa,Italien,Piemont,2013,sparkling,35.0,0.0
1360777,Tradition Demi-Sec Champagne,J.M. Gobillard & Fils,Frankreich,Schaumwein,N.V.,sparkling,29.99,12.5
8311371,Classic Cuvée Brut,Rathfinny,Vereinigtes Königreich,Sussex,2017,sparkling,35.21,12.0
1777466,La Grande Cuvée Rosé,Domaine Lafage,Frankreich,Côtes du Roussillon,2019,rosé,16.9,13.0
1592782,Kadette Pinotage Rosé,Kanonkop,Südafrika,Stellenbosch,2020,rosé,7.95,14.0
2029222,Le Gout d'Autrefois Blanc Lime,Famille Ducourt,Frankreich,Vin de France,N.V.,sparkling,9.9,8.0
2688953,Crémant Brut,Jülg,Deutschland,Pfalz,2019,sparkling,11.9,12.0
1871261,1900 Brut,Van Volxem,Deutschland,Mosel,2016,sparkling,27.5,12.0
1177508,Cartizze Valdobbiadene Prosecco Superiore Dry,Bisol,Italien,Conegliano-Valdobbiadene Prosecco Superiore,2017,sparkling,29.9,11.0
7993775,Réserve Cuvée Brut Champagne,Veuve Clicquot,Frankreich,Schaumwein,N.V.,sparkling,45.0,12.0
19923,Grand Vintage Brut Champagne,Moët & Chandon,Frankreich,Schaumwein,2008,sparkling,63.0,12.5
2460279,Sancerre Rosé,Michel Thomas & Fils,Frankreich,Sancerre,2020,rosé,16.35,13.5
5688898,Maur & More Côtes de Provence Rosé,Château Saint-Maur,Frankreich,Côtes de Provence,2020,rosé,13.5,0.0
2126726,Le White Label Sec Champagne,Lanson,Frankreich,Schaumwein,N.V.,sparkling,39.0,12.5
11214,Lagrein Rosé,Colterenzio (Schreckbichl),Italien,Südtirol - Alto Adige,2020,rosé,11.5,12.5
1155,Brut Rosé (Chardonnay - Pinot Noir),Graham Beck,Südafrika,Robertson,2014,rosé,22.9,12.5
4901243,Extra Brut Champagne Premier Cru,Lombard & Cie,Frankreich,Champagne Premier Cru,N.V.,sparkling,28.9,0.0
5339378,Rosé,Decoy,Vereinigte Staaten,Kalifornien,2019,rosé,20.74,13.5
4022142,Asti,Martini,Italien,Asti,N.V.,sparkling,8.49,7.5
1742394,Tasmanian Cuvée Brut,Clover Hill,Australien,Tasmania,N.V.,sparkling,29.95,12.5
2256807,Memoire Extra Brut Champagne,Huré Frères,Frankreich,Schaumwein,N.V.,sparkling,39.9,0.0
