,best_match_score,__id_left,__id_right,wine_name_left,wine_winery_left,wine_country_left,wine_region_left,wine_type_left,wine_name_right,wine_winery_right,wine_country_right,wine_region_right,wine_type_right
37996,0.9254067797175094,288_left,9209_right,Pinot Noir Brauneberger Klostergarten **,Weingut Markus Molitor, Deutschland ,Mosel,red,Brauneberger Mandelgraben Pinot Noir,Markus Molitor,Deutschland,Mosel,red
30586,0.9254067797175094,236_left,9209_right,Pinot Noir Brauneberger Klostergarten ***,Weingut Markus Molitor, Deutschland ,Mosel,red,Brauneberger Mandelgraben Pinot Noir,Markus Molitor,Deutschland,Mosel,red
33588,0.9209781812346807,259_left,5923_right,Barbera d'Alba 'Vigna Martina' Magnum,Azienda Agricola Elio Grasso, Italien ,Piemont,red,Barbera d’Alba Vigna Martina,Elio Grasso,Italien,Barbera d'Alba,red
67297,0.91816832252167,632_left,6058_right,Sauvignon Blanc Ciari,Borgo Molino, Italien ,Veneto,white,Ciari Sauvignon Blanc,Borgo Molino,Italien,Venezia,white
89694,0.9171773567063215,934_left,11166_right,Champagne 'L'Echappée Belle' Extra Brut Magnum,Champagne Etienne Calsac, Frankreich ,Champagne,sparkling,l'Échappée Belle Blanc de Blancs Champagne Premier Cru,Etienne Calsac,Frankreich,Champagne Premier Cru,sparkling
4329,0.9120713838951299,53_left,3734_right,"""Rooi Olifant""",Markus Schneider, Südafrika ,Stellenbosch,red,Rooi Olifant Red,Schneider,Südafrika,Stellenbosch,red
4603,0.902725510405449,55_left,5993_right,Morellino di Scansano,Fattoria Le Pupille, Italien ,Toscana,red,Morellino di Scansano,Fattoria le Pupille,Italien,Morellino di Scansano,red
20882,0.8998401710289876,170_left,2383_right,Inurrieta Cuatrocientos Crianza,Bodega Inurrieta, Spanien ,Navarra,red,Cuatrocientos Crianza,Inurrieta,Spanien,Navarra,red
130,0.8988204082093757,9_left,7393_right,Black Print,Markus Schneider, Deutschland ,Pfalz,red,Black Print,Schneider,Deutschland,Pfalz,red
35224,0.8891954777929472,271_left,5093_right,Château Pichon Longueville Comtesse de Lalande,Château Pichon Longueville Comtesse de Lalande, Frankreich ,Bordeaux,red,Réserve (de la Comtesse) Pauillac,Château Pichon Longueville Comtesse de Lalande,Frankreich,Pauillac,red
60041,0.8871227696630871,513_left,9705_right,Riesling Spätlese Niederberg Helden,Weingut Schloss Lieser, Deutschland ,Mosel,white,Niederberg Helden Riesling Spätlese Feinherb,Weingut Thanisch,Deutschland,Mosel,white
61844,0.886311231861049,536_left,182_right,"Sauvignon Blanc ""Kaitui"" Magnum",Markus Schneider, Deutschland ,Pfalz,white,Kaitui Sauvignon Blanc,Schneider,Deutschland,Pfalz,white
2092,0.8862055708986869,28_left,610_right,Opus One,Opus One Winery, USA ,Napa Valley,red,Opus One,Opus One,Vereinigte Staaten,Napa Valley,red
60862,0.8779953607628201,526_left,215_right,Lugana DOC 'I Frati',Cà dei Frati, Italien ,Lombardei,white,I Frati Lugana,Cà dei Frati,Italien,Lugana,white
10823,0.8724772907859228,98_left,6816_right,Châteauneuf-du-Pape Rouge,Le Vieux Donjon, Frankreich ,Rhône,red,Châteauneuf-du-Pape,Le Vieux Donjon,Frankreich,Châteauneuf-du-Pape,red
58745,0.8698102062624077,498_left,1822_right,Grüner Veltliner trocken 'Domaene Gobelsburg',Schloss Gobelsburg, Österreich ,Kamptal,white,Grüner Veltliner,Schloss Gobelsburg,Österreich,Kamptal,white
20688,0.8535119969281522,168_left,597_right,Toskana Rosso 'Lagone',Aia Vecchia, Italien ,Toscana,red,Lagone Toscana,Aia Vecchia,Italien,Toscana,red
120,0.8496545744057818,8_left,2640_right,"Châteauneuf-du-Pape rouge ""Cuvée Vieilles Vignes""",Domaine de la Janasse, Frankreich ,Rhône,red,Châteauneuf-du-Pape (Tradition) Rouge,Domaine de la Janasse,Frankreich,Châteauneuf-du-Pape,red
19959,0.8470340712932032,160_left,7393_right,Black Print Magnum,Markus Schneider, Deutschland ,Pfalz,red,Black Print,Schneider,Deutschland,Pfalz,red
1834,0.837254617919604,25_left,359_right,Ronchedone Rosso Benaco Besciano IGT,Cà dei Frati, Italien ,Lombardei,red,Ronchedone Rosso,Cà dei Frati,Italien,Lombardia,red
73824,0.8353364327469147,719_left,9705_right,Riesling Spätlese Niederberg Helden Magnum,Weingut Schloss Lieser, Deutschland ,Mosel,white,Niederberg Helden Riesling Spätlese Feinherb,Weingut Thanisch,Deutschland,Mosel,white
4452,0.8267752482186682,54_left,5993_right,Morellino di Scansano Riserva,Fattoria Le Pupille, Italien ,Toscana,red,Morellino di Scansano,Fattoria le Pupille,Italien,Morellino di Scansano,red
18477,0.8243229557711955,148_left,3662_right,"Brunello di Montalcino ""La Casa""",Caparzo, Italien ,Toscana,red,La Casa Brunello di Montalcino,Caparzo,Italien,Brunello di Montalcino,red
29212,0.8243229557711955,226_left,3662_right,"Brunello di Montalcino ""La Casa""",Caparzo, Italien ,Toscana,red,La Casa Brunello di Montalcino,Caparzo,Italien,Brunello di Montalcino,red
10987,0.8206909538697503,99_left,6816_right,Châteauneuf-du-Pape Rouge Magnum,Le Vieux Donjon, Frankreich ,Rhône,red,Châteauneuf-du-Pape,Le Vieux Donjon,Frankreich,Châteauneuf-du-Pape,red
88823,0.8171783416121822,913_left,9802_right,Rosé Brut,Weingut Reichsrat von Buhl, Deutschland ,Pfalz,sparkling,Spätburgunder Brut Rosé,Reichsrat von Buhl,Deutschland,Pfalz,sparkling
89053,0.8111294562915177,921_left,11182_right,Champagne Brut Réserve,Champagne Billecart Salmon, Frankreich ,Champagne,sparkling,Brut Réserve Champagne,Billecart-Salmon,Frankreich,Schaumwein,sparkling
33198,0.8095189079034235,254_left,5315_right,Pinot Noir 'Arthos',Weingut Metzger, Deutschland ,Pfalz,red,Prago Pinot Noir,Weingut Metzger,Deutschland,Pfalz,red
33073,0.8095189079034235,252_left,5315_right,"Pinot Noir ""Melandor""",Weingut Metzger, Deutschland ,Pfalz,red,Prago Pinot Noir,Weingut Metzger,Deutschland,Pfalz,red
62397,0.7878669786342726,562_left,244_right,Riesling Alte Reben Mosel,Weingut Markus Molitor, Deutschland ,Mosel,white,Saar Alte Reben Riesling,Markus Molitor,Deutschland,Mosel,white
55521,0.7844182098158499,461_left,283_right,Riesling Auslese *** Wehlener Sonnenuhr weiße Kapsel,Weingut Markus Molitor, Deutschland ,Mosel,white,Wehlener Sonnenuhr Riesling Spätlese,Markus Molitor,Deutschland,Mosel,white
73833,0.7816600752827946,720_left,1511_right,Riesling Auslese *** fruchtsüß Ürziger Würzgarten,Weingut Markus Molitor, Deutschland ,Mosel,white,Riesling Auslese Ürziger Würzgarten,Dr. Loosen,Deutschland,Mosel,white
16942,0.7771535140453867,136_left,3890_right,Barbera d'Asti 'La Crena',Vietti, Italien ,Piemont,red,Barbera d'Asti La Crena,Vietti,Italien,Barbera d'Asti,red
53518,0.7762870764208956,442_left,1638_right,Riesling Haus Klosterberg weiße Kapsel  ml,Weingut Markus Molitor, Deutschland ,Mosel,white,Haus Klosterberg Riesling Trocken,Markus Molitor,Deutschland,Mosel,white
62022,0.7698189328647869,554_left,3245_right,Pinot Blanc *** Wehlener Klosterberg,Weingut Markus Molitor, Deutschland ,Mosel,white,Haus Klosterberg Pinot Blanc,Markus Molitor,Deutschland,Mosel,white
75328,0.7646204548993327,734_left,11122_right,Pink -B-,Weingut Metzger, Deutschland ,Pfalz,sparkling,Pink,Weingut Metzger,Deutschland,Pfalz,rosé
48489,0.7548304000085824,360_left,1217_right,Brolettino Lugana DOC,Cà dei Frati, Italien ,Lombardei,white,Brolettino Lugana,Cà dei Frati,Italien,Lugana,white
85114,0.7470313243779267,846_left,3207_right,Riesling trocken Forster Pechstein GG,Weingut von Winning, Deutschland ,Pfalz,white,Forster Riesling,Von Winning,Deutschland,Pfalz,white
62534,0.7470313243779267,569_left,3207_right,Riesling trocken Forster Pechstein GG,Weingut von Winning, Deutschland ,Pfalz,white,Forster Riesling,Von Winning,Deutschland,Pfalz,white
67278,0.7437491582296923,628_left,1697_right,Gewürztraminer 'Nussbaumer',Kellerei Cantina Tramin, Italien ,Südtirol/Alto Adige,white,Gewürztraminer,Kellerei . Cantina KALTERN,Italien,Südtirol - Alto Adige,white
26313,0.7338633339742718,208_left,3942_right,Chianti Classico Riserva RANCIA,Fèlsina Società Agricola, Italien ,Toscana,red,Rancia Chianti Classico Riserva,Fèlsina,Italien,Chianti Classico,red
5206,0.7338633339742718,65_left,3942_right,Chianti Classico Riserva RANCIA,Fèlsina Società Agricola, Italien ,Toscana,red,Rancia Chianti Classico Riserva,Fèlsina,Italien,Chianti Classico,red
62521,0.7312962030743173,564_left,9099_right,Riesling ZÖBING,Schloss Gobelsburg, Österreich ,Kamptal,white,Riesling Tradition,Schloss Gobelsburg,Österreich,Kamptal,white
89595,0.7300648561044384,932_left,12381_right,Champagne Extra Brut Vintage,Champagne Billecart Salmon, Frankreich ,Champagne,sparkling,Extra Brut Champagne,Billecart-Salmon,Frankreich,Schaumwein,sparkling
19701,0.7198343347115764,155_left,2284_right,Sangiovese Terre di Chieti IGT 'Fantini',Farnese Vini srl, Italien ,Abruzzen,red,Fantini Sangiovese Terre di Chieti,Farnese,Italien,Terre di Chieti,red
51871,0.7090495643938262,412_left,1075_right,"Sauvignon Blanc II, Von Winning Weinmanufaktur",Weingut von Winning, Deutschland ,Pfalz,white,Sauvignon Blanc II,Von Winning,Deutschland,Pfalz,white
85180,0.6939335399256439,847_left,3207_right,Riesling trocken Forster Kirchenstück GG,Weingut von Winning, Deutschland ,Pfalz,white,Forster Riesling,Von Winning,Deutschland,Pfalz,white
62600,0.6939335399256439,570_left,3207_right,Riesling trocken Forster Kirchenstück GG,Weingut von Winning, Deutschland ,Pfalz,white,Forster Riesling,Von Winning,Deutschland,Pfalz,white
92,0.6848728106573354,3_left,359_right,Ronchedone Rosso Benaco Besciano IGT 375 ml,Cà dei Frati, Italien ,Lombardei,red,Ronchedone Rosso,Cà dei Frati,Italien,Lombardia,red
5672,0.6820769970580993,68_left,3942_right,Chianti Classico Riserva RANCIA Magnum,Fèlsina Società Agricola, Italien ,Toscana,red,Rancia Chianti Classico Riserva,Fèlsina,Italien,Chianti Classico,red
90127,0.678278519188266,937_left,12381_right,Champagne Extra Brut Vintage  Magnum,Champagne Billecart Salmon, Frankreich ,Champagne,sparkling,Extra Brut Champagne,Billecart-Salmon,Frankreich,Schaumwein,sparkling
51244,0.6749235101894535,401_left,930_right,Chardonnay Langhe 'Educato',Azienda Agricola Elio Grasso, Italien ,Piemont,white,Langhe Chardonnay Educato,Elio Grasso,Italien,Langhe,white
71076,0.6708639584555729,675_left,6150_right,Riesling Kabinett Felseneck,Weingut Schäfer-Fröhlich, Deutschland ,Nahe,white,Riesling Trocken,Schäfer-Fröhlich,Deutschland,Nahe,white
2385,0.6680479977954039,31_left,2284_right,"Sangiovese Terre di Chieti IGT ""Fantini"" Magnum",Farnese Vini srl, Italien ,Abruzzen,red,Fantini Sangiovese Terre di Chieti,Farnese,Italien,Terre di Chieti,red
33199,0.6621365776585963,255_left,3149_right,Châteauneuf-du-Pape Rouge 'LES QUARTZ',Le Clos du Caillou, Frankreich ,Rhône,red,Côtes du Rhône Les Quartz,Clos du Caillou,Frankreich,Côtes-du-Rhône,red
24810,0.6621365776585963,197_left,3149_right,Châteauneuf-du-Pape Rouge 'LES QUARTZ',Le Clos du Caillou, Frankreich ,Rhône,red,Côtes du Rhône Les Quartz,Clos du Caillou,Frankreich,Côtes-du-Rhône,red
83430,0.6621365776585963,813_left,3149_right,Châteauneuf-du-Pape Rouge 'LES QUARTZ',Le Clos du Caillou, Frankreich ,Rhône,red,Côtes du Rhône Les Quartz,Clos du Caillou,Frankreich,Côtes-du-Rhône,red
81809,0.6621365776585963,796_left,3149_right,Châteauneuf-du-Pape Rouge 'LES QUARTZ',Le Clos du Caillou, Frankreich ,Rhône,red,Côtes du Rhône Les Quartz,Clos du Caillou,Frankreich,Côtes-du-Rhône,red
64520,0.6620892439630868,596_left,6150_right,Riesling Spätlese FELSENECK,Weingut Schäfer-Fröhlich, Deutschland ,Nahe,white,Riesling Trocken,Schäfer-Fröhlich,Deutschland,Nahe,white
19756,0.6593736874442587,158_left,9531_right,Hauswein Rot Literflasche,Weingut Metzger, Deutschland ,Pfalz,red,Hausmarke Rot,Weingut Metzger,Deutschland,Pfalz,red
89047,0.6587476490292489,917_left,11182_right,Champagne Brut Réserve 375 ml,Champagne Billecart Salmon, Frankreich ,Champagne,sparkling,Brut Réserve Champagne,Billecart-Salmon,Frankreich,Schaumwein,sparkling
60644,0.6515579701743449,524_left,179_right,Rheingau Riesling trocken Literflasche,Weingut Robert Weil, Deutschland ,Rheingau,white,Riesling Trocken,Robert Weil,Deutschland,Rheingau,white
50066,0.6498593422264044,387_left,221_right,Riesling Spätlese Dorsheimer Pittermännchen,Schlossgut Diel, Deutschland ,Nahe,white,Pittermännchen Riesling GG,Diel,Deutschland,Nahe,white
11864,0.6484524222072181,104_left,5069_right,Merlot Scuri,Borgo Molino, Italien ,Veneto,red,I Scuri Merlot,Borgo Molino,Italien,Venezia,red
29441,0.6469144617985155,228_left,408_right,Barolo Castiglione,Vietti, Italien ,Piemont,red,Barolo Castiglione,Vietti,Italien,Barolo,red
16846,0.6469144617985155,134_left,408_right,Barolo Castiglione,Vietti, Italien ,Piemont,red,Barolo Castiglione,Vietti,Italien,Barolo,red
32080,0.6442585860434764,246_left,2599_right,Brunello di Montalcino,Az. Agr. Casanova di Neri, Italien ,Toscana,red,Brunello di Montalcino,Casanova di Neri,Italien,Brunello di Montalcino,red
15552,0.6442585860434764,127_left,2599_right,Brunello di Montalcino,Az. Agr. Casanova di Neri, Italien ,Toscana,red,Brunello di Montalcino,Casanova di Neri,Italien,Brunello di Montalcino,red
58587,0.6415186651512961,495_left,7685_right,Riesling Kabinett vom Rotliegenden,Ökonomierat Rebholz, Deutschland ,Pfalz,white,Vom Buntsandstein Riesling Trocken,Ökonomierat Rebholz,Deutschland,Pfalz,white
79334,0.6415186651512961,776_left,7685_right,Riesling Kabinett vom Rotliegenden,Ökonomierat Rebholz, Deutschland ,Pfalz,white,Vom Buntsandstein Riesling Trocken,Ökonomierat Rebholz,Deutschland,Pfalz,white
33715,0.6412664320175152,260_left,2361_right,Barbaresco 'Ronchi',Albino Rocca, Italien ,Piemont,red,Barbaresco Vigneto Brich Ronchi,Albino Rocca,Italien,Barbaresco,red
49388,0.6306842577527044,374_left,8632_right,RIESLING Smaragd „Ried Loibenberg“,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
62016,0.6306842577527044,552_left,8632_right,Riesling Smaragd „Ried Loibenberg“,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
20041,0.6264745351378499,162_left,3190_right,Spätburgunder Henkenberg Großes Gewächs,Weingut Salwey, Deutschland ,Baden,red,GG Henkenberg Spätburgunder,Salwey,Deutschland,Baden,red
85060,0.6264745351378499,845_left,3190_right,Spätburgunder Henkenberg Großes Gewächs,Weingut Salwey, Deutschland ,Baden,red,GG Henkenberg Spätburgunder,Salwey,Deutschland,Baden,red
41,0.6210527480130089,1_left,123_right,Château Sansonnet Saint Emilion Grand Cru Classé,Château Sansonnet, Frankreich ,Bordeaux,red,Saint-Émilion Grand Cru (Grand Cru Classé),Château Sansonnet,Frankreich,Saint-Émilion Grand Cru,red
62525,0.6196397798871709,566_left,1822_right,Grüner Veltliner Ried Grub Erste Lage ÖTW,Schloss Gobelsburg, Österreich ,Kamptal,white,Grüner Veltliner,Schloss Gobelsburg,Österreich,Kamptal,white
68709,0.6196397798871709,644_left,1822_right,Grüner Veltliner Ried Grub Erste Lage ÖTW,Schloss Gobelsburg, Österreich ,Kamptal,white,Grüner Veltliner,Schloss Gobelsburg,Österreich,Kamptal,white
67323,0.6196397798871709,633_left,1822_right,Grüner Veltliner Ried Renner Erste Lage ÖTW,Schloss Gobelsburg, Österreich ,Kamptal,white,Grüner Veltliner,Schloss Gobelsburg,Österreich,Kamptal,white
62522,0.6196397798871709,565_left,1822_right,Grüner Veltliner Ried Renner Erste Lage ÖTW,Schloss Gobelsburg, Österreich ,Kamptal,white,Grüner Veltliner,Schloss Gobelsburg,Österreich,Kamptal,white
68046,0.6192348702229248,640_left,2211_right,Scheurebe trocken,Weingut Engel, Deutschland ,Rheinhessen,white,Scheurebe Trocken,Weingut Geil,Deutschland,Rheinhessen,white
49125,0.6123471451252749,364_left,922_right,Côtes du Rhône Blanc 'Réserve',Château de Beaucastel/Familie Perrin, Frankreich ,Rhône,white,Coudoulet de Beaucastel Côtes du Rhône Blanc,Château de Beaucastel,Frankreich,Côtes-du-Rhône,white
86681,0.6029293757660242,864_left,7685_right,Riesling trocken Kastanienbusch GG,Ökonomierat Rebholz, Deutschland ,Pfalz,white,Vom Buntsandstein Riesling Trocken,Ökonomierat Rebholz,Deutschland,Pfalz,white
83359,0.6029293757660242,811_left,7685_right,Riesling trocken Kastanienbusch GG,Ökonomierat Rebholz, Deutschland ,Pfalz,white,Vom Buntsandstein Riesling Trocken,Ökonomierat Rebholz,Deutschland,Pfalz,white
68011,0.6029293757660242,639_left,7685_right,Riesling trocken Kastanienbusch GG,Ökonomierat Rebholz, Deutschland ,Pfalz,white,Vom Buntsandstein Riesling Trocken,Ökonomierat Rebholz,Deutschland,Pfalz,white
61884,0.602016595826758,542_left,4238_right,Riesling trocken Deidesheimer Grainhübel GG Doppelmagnum,Weingut von Winning, Deutschland ,Pfalz,white,Deidesheimer Riesling,Von Winning,Deutschland,Pfalz,white
84994,0.602016595826758,844_left,4238_right,Riesling trocken Deidesheimer Grainhübel GG Doppelmagnum,Weingut von Winning, Deutschland ,Pfalz,white,Deidesheimer Riesling,Von Winning,Deutschland,Pfalz,white
63828,0.5951890852061567,586_left,338_right,Viognier trocken 'Zafrán',Weingut Oliver Zeter, Deutschland ,Pfalz,white,Viognier,Oliver Zeter,Deutschland,Pfalz,white
20399,0.592472249127304,165_left,2599_right,Brunello di Montalcino Magnum,Az. Agr. Casanova di Neri, Italien ,Toscana,red,Brunello di Montalcino,Casanova di Neri,Italien,Brunello di Montalcino,red
34054,0.5894800951013427,262_left,2361_right,Barbaresco 'Ronchi' Magnum,Albino Rocca, Italien ,Piemont,red,Barbaresco Vigneto Brich Ronchi,Albino Rocca,Italien,Barbaresco,red
60325,0.588258304262872,517_left,1737_right,Scharzhof Riesling,Weingut Egon Müller, Deutschland ,Saar,white,Riesling Scharzhof,Egon Müller - Scharzhof,Deutschland,Wiltingen,white
15247,0.5876202809828714,125_left,4931_right,Rosso di Montalcino,Az. Agr. Casanova di Neri, Italien ,Toscana,red,Rosso di Montalcino,Casanova di Neri,Italien,Rosso di Montalcino,red
86952,0.587240021914829,869_left,1934_right,Riesling Wehlener Sonnenuhr GG,Weingut Schloss Lieser, Deutschland ,Mosel,white,Himmelreich Riesling GG,Schloss Lieser,Deutschland,Mosel,white
69357,0.587240021914829,655_left,1934_right,Riesling Wehlener Sonnenuhr GG,Weingut Schloss Lieser, Deutschland ,Mosel,white,Himmelreich Riesling GG,Schloss Lieser,Deutschland,Mosel,white
3441,0.5867947394523951,43_left,2531_right,Ursprung Rotweincuvée,Markus Schneider, Deutschland ,Pfalz,red,Ursprung,Schneider,Deutschland,Pfalz,red
66544,0.5861727854091076,620_left,6150_right,Riesling Großes Gewächs FELSENECK Magnum,Weingut Schäfer-Fröhlich, Deutschland ,Nahe,white,Riesling Trocken,Schäfer-Fröhlich,Deutschland,Nahe,white
86495,0.5861727854091076,862_left,6150_right,Riesling Großes Gewächs FELSENECK Magnum,Weingut Schäfer-Fröhlich, Deutschland ,Nahe,white,Riesling Trocken,Schäfer-Fröhlich,Deutschland,Nahe,white
87360,0.5850441514603967,876_left,3604_right,Riesling trocken Forster Ungeheuer GG,Weingut Reichsrat von Buhl, Deutschland ,Pfalz,white,Riesling Trocken,Reichsrat von Buhl,Deutschland,Pfalz,white
83720,0.5850441514603967,821_left,3604_right,Riesling trocken Forster Ungeheuer GG,Weingut Reichsrat von Buhl, Deutschland ,Pfalz,white,Riesling Trocken,Reichsrat von Buhl,Deutschland,Pfalz,white
71212,0.5850441514603967,676_left,3604_right,Riesling trocken Forster Ungeheuer GG,Weingut Reichsrat von Buhl, Deutschland ,Pfalz,white,Riesling Trocken,Reichsrat von Buhl,Deutschland,Pfalz,white
62009,0.5788979208365319,547_left,8632_right,Riesling Smaragd „Ried Loibenberg“ Magnum,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
62029,0.5788979208365319,556_left,8632_right,Riesling Smaragd „Ried Loibenberg“ Magnum,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
49389,0.5788979208365319,375_left,8632_right,RIESLING Smaragd „Ried Loibenberg“ Magnum,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
