,best_match_score,__id_left,__id_right,wine_name_left,wine_winery_left,wine_country_left,wine_region_left,wine_type_left,wine_name_right,wine_winery_right,wine_country_right,wine_region_right,wine_type_right
10761,0.8724772907859228,98_left,6816_right,châteauneuf-du-pape rouge,le vieux donjon, Frankreich ,Rhône,red,châteauneuf-du-pape,le vieux donjon,Frankreich,Châteauneuf-du-Pape,red
58710,0.8698102062624077,498_left,1822_right,grüner veltliner trocken 'domaene gobelsburg',schloss gobelsburg, Österreich ,Kamptal,white,grüner veltliner,schloss gobelsburg,Österreich,Kamptal,white
20686,0.8535119969281522,168_left,597_right,toskana rosso 'lagone',aia vecchia, Italien ,Toscana,red,lagone toscana,aia vecchia,Italien,Toscana,red
120,0.8496545744057818,8_left,2640_right,"châteauneuf-du-pape rouge ""cuvée vieilles vignes""",domaine de la janasse, Frankreich ,Rhône,red,châteauneuf-du-pape (tradition) rouge,domaine de la janasse,Frankreich,Châteauneuf-du-Pape,red
19957,0.8470340712932032,160_left,7393_right,black print magnum,markus schneider, Deutschland ,Pfalz,red,black print,schneider,Deutschland,Pfalz,red
1812,0.837254617919604,25_left,359_right,ronchedone rosso benaco besciano igt,cà dei frati, Italien ,Lombardei,red,ronchedone rosso,cà dei frati,Italien,Lombardia,red
73754,0.8353364327469147,719_left,9705_right,riesling spätlese niederberg helden magnum,weingut schloss lieser, Deutschland ,Mosel,white,niederberg helden riesling spätlese feinherb,weingut thanisch,Deutschland,Mosel,white
4408,0.8267752482186682,54_left,5993_right,morellino di scansano riserva,fattoria le pupille, Italien ,Toscana,red,morellino di scansano,fattoria le pupille,Italien,Morellino di Scansano,red
18470,0.8243229557711955,148_left,3662_right,"brunello di montalcino ""la casa""",caparzo, Italien ,Toscana,red,la casa brunello di montalcino,caparzo,Italien,Brunello di Montalcino,red
29180,0.8243229557711955,226_left,3662_right,"brunello di montalcino ""la casa""",caparzo, Italien ,Toscana,red,la casa brunello di montalcino,caparzo,Italien,Brunello di Montalcino,red
10925,0.8206909538697503,99_left,6816_right,châteauneuf-du-pape rouge magnum,le vieux donjon, Frankreich ,Rhône,red,châteauneuf-du-pape,le vieux donjon,Frankreich,Châteauneuf-du-Pape,red
88719,0.8171783416121822,913_left,9802_right,rosé brut,weingut reichsrat von buhl, Deutschland ,Pfalz,sparkling,spätburgunder brut rosé,reichsrat von buhl,Deutschland,Pfalz,sparkling
88952,0.8111294562915177,921_left,11182_right,champagne brut réserve,champagne billecart salmon, Frankreich ,Champagne,sparkling,brut réserve champagne,billecart-salmon,Frankreich,Schaumwein,sparkling
33175,0.8095189079034235,254_left,5315_right,pinot noir 'arthos',weingut metzger, Deutschland ,Pfalz,red,prago pinot noir,weingut metzger,Deutschland,Pfalz,red
33050,0.8095189079034235,252_left,5315_right,"pinot noir ""melandor""",weingut metzger, Deutschland ,Pfalz,red,prago pinot noir,weingut metzger,Deutschland,Pfalz,red
62364,0.7878669786342726,562_left,244_right,riesling alte reben mosel,weingut markus molitor, Deutschland ,Mosel,white,saar alte reben riesling,markus molitor,Deutschland,Mosel,white
55503,0.7844182098158499,461_left,283_right,riesling auslese *** wehlener sonnenuhr weiße kapsel,weingut markus molitor, Deutschland ,Mosel,white,wehlener sonnenuhr riesling spätlese,markus molitor,Deutschland,Mosel,white
73763,0.7816600752827946,720_left,1511_right,riesling auslese *** fruchtsüß ürziger würzgarten,weingut markus molitor, Deutschland ,Mosel,white,riesling auslese ürziger würzgarten,dr. loosen,Deutschland,Mosel,white
16976,0.7771535140453867,136_left,3890_right,barbera d'asti 'la crena',vietti, Italien ,Piemont,red,barbera d'asti la crena,vietti,Italien,Barbera d'Asti,red
53459,0.7762870764208956,442_left,1638_right,riesling haus klosterberg weiße kapsel  ml,weingut markus molitor, Deutschland ,Mosel,white,haus klosterberg riesling trocken,markus molitor,Deutschland,Mosel,white
61989,0.7698189328647869,554_left,3245_right,pinot blanc *** wehlener klosterberg,weingut markus molitor, Deutschland ,Mosel,white,haus klosterberg pinot blanc,markus molitor,Deutschland,Mosel,white
75218,0.7646204548993327,734_left,11122_right,pink -b-,weingut metzger, Deutschland ,Pfalz,sparkling,pink,weingut metzger,Deutschland,Pfalz,rosé
48421,0.7548304000085824,360_left,1217_right,brolettino lugana doc,cà dei frati, Italien ,Lombardei,white,brolettino lugana,cà dei frati,Italien,Lugana,white
85038,0.7470313243779267,846_left,3207_right,riesling trocken forster pechstein gg,weingut von winning, Deutschland ,Pfalz,white,forster riesling,von winning,Deutschland,Pfalz,white
62501,0.7470313243779267,569_left,3207_right,riesling trocken forster pechstein gg,weingut von winning, Deutschland ,Pfalz,white,forster riesling,von winning,Deutschland,Pfalz,white
67266,0.7437491582296923,628_left,1697_right,gewürztraminer 'nussbaumer',kellerei cantina tramin, Italien ,Südtirol/Alto Adige,white,gewürztraminer,kellerei . cantina kaltern,Italien,Südtirol - Alto Adige,white
26305,0.7338633339742718,208_left,3942_right,chianti classico riserva rancia,fèlsina società agricola, Italien ,Toscana,red,rancia chianti classico riserva,fèlsina,Italien,Chianti Classico,red
5162,0.7338633339742718,65_left,3942_right,chianti classico riserva rancia,fèlsina società agricola, Italien ,Toscana,red,rancia chianti classico riserva,fèlsina,Italien,Chianti Classico,red
62488,0.7312962030743173,564_left,9099_right,riesling zöbing,schloss gobelsburg, Österreich ,Kamptal,white,riesling tradition,schloss gobelsburg,Österreich,Kamptal,white
89494,0.7300648561044384,932_left,12381_right,champagne extra brut vintage,champagne billecart salmon, Frankreich ,Champagne,sparkling,extra brut champagne,billecart-salmon,Frankreich,Schaumwein,sparkling
19699,0.7198343347115764,155_left,2284_right,sangiovese terre di chieti igt 'fantini',farnese vini srl, Italien ,Abruzzen,red,fantini sangiovese terre di chieti,farnese,Italien,Terre di Chieti,red
51818,0.7090495643938262,412_left,1075_right,"sauvignon blanc ii, von winning weinmanufaktur",weingut von winning, Deutschland ,Pfalz,white,sauvignon blanc ii,von winning,Deutschland,Pfalz,white
85104,0.6939335399256439,847_left,3207_right,riesling trocken forster kirchenstück gg,weingut von winning, Deutschland ,Pfalz,white,forster riesling,von winning,Deutschland,Pfalz,white
62567,0.6939335399256439,570_left,3207_right,riesling trocken forster kirchenstück gg,weingut von winning, Deutschland ,Pfalz,white,forster riesling,von winning,Deutschland,Pfalz,white
92,0.6848728106573354,3_left,359_right,ronchedone rosso benaco besciano igt 375 ml,cà dei frati, Italien ,Lombardei,red,ronchedone rosso,cà dei frati,Italien,Lombardia,red
5628,0.6820769970580993,68_left,3942_right,chianti classico riserva rancia magnum,fèlsina società agricola, Italien ,Toscana,red,rancia chianti classico riserva,fèlsina,Italien,Chianti Classico,red
89983,0.678278519188266,937_left,12381_right,champagne extra brut vintage  magnum,champagne billecart salmon, Frankreich ,Champagne,sparkling,extra brut champagne,billecart-salmon,Frankreich,Schaumwein,sparkling
51191,0.6749235101894535,401_left,930_right,chardonnay langhe 'educato',azienda agricola elio grasso, Italien ,Piemont,white,langhe chardonnay educato,elio grasso,Italien,Langhe,white
71052,0.6708639584555729,675_left,6150_right,riesling kabinett felseneck,weingut schäfer-fröhlich, Deutschland ,Nahe,white,riesling trocken,schäfer-fröhlich,Deutschland,Nahe,white
2349,0.6680479977954039,31_left,2284_right,"sangiovese terre di chieti igt ""fantini"" magnum",farnese vini srl, Italien ,Abruzzen,red,fantini sangiovese terre di chieti,farnese,Italien,Terre di Chieti,red
33176,0.6621365776585963,255_left,3149_right,châteauneuf-du-pape rouge 'les quartz',le clos du caillou, Frankreich ,Rhône,red,côtes du rhône les quartz,clos du caillou,Frankreich,Côtes-du-Rhône,red
24755,0.6621365776585963,197_left,3149_right,châteauneuf-du-pape rouge 'les quartz',le clos du caillou, Frankreich ,Rhône,red,côtes du rhône les quartz,clos du caillou,Frankreich,Côtes-du-Rhône,red
83380,0.6621365776585963,813_left,3149_right,châteauneuf-du-pape rouge 'les quartz',le clos du caillou, Frankreich ,Rhône,red,côtes du rhône les quartz,clos du caillou,Frankreich,Côtes-du-Rhône,red
81686,0.6621365776585963,796_left,3149_right,châteauneuf-du-pape rouge 'les quartz',le clos du caillou, Frankreich ,Rhône,red,côtes du rhône les quartz,clos du caillou,Frankreich,Côtes-du-Rhône,red
64506,0.6620892439630868,596_left,6150_right,riesling spätlese felseneck,weingut schäfer-fröhlich, Deutschland ,Nahe,white,riesling trocken,schäfer-fröhlich,Deutschland,Nahe,white
19754,0.6593736874442587,158_left,9531_right,hauswein rot literflasche,weingut metzger, Deutschland ,Pfalz,red,hausmarke rot,weingut metzger,Deutschland,Pfalz,red
88946,0.6587476490292489,917_left,11182_right,champagne brut réserve 375 ml,champagne billecart salmon, Frankreich ,Champagne,sparkling,brut réserve champagne,billecart-salmon,Frankreich,Schaumwein,sparkling
60582,0.6515579701743449,524_left,179_right,rheingau riesling trocken literflasche,weingut robert weil, Deutschland ,Rheingau,white,riesling trocken,robert weil,Deutschland,Rheingau,white
50001,0.6498593422264044,387_left,221_right,riesling spätlese dorsheimer pittermännchen,schlossgut diel, Deutschland ,Nahe,white,pittermännchen riesling gg,diel,Deutschland,Nahe,white
11811,0.6484524222072181,104_left,5069_right,merlot scuri,borgo molino, Italien ,Veneto,red,i scuri merlot,borgo molino,Italien,Venezia,red
29409,0.6469144617985155,228_left,408_right,barolo castiglione,vietti, Italien ,Piemont,red,barolo castiglione,vietti,Italien,Barolo,red
16880,0.6469144617985155,134_left,408_right,barolo castiglione,vietti, Italien ,Piemont,red,barolo castiglione,vietti,Italien,Barolo,red
31979,0.6442585860434764,246_left,2599_right,brunello di montalcino,az. agr. casanova di neri, Italien ,Toscana,red,brunello di montalcino,casanova di neri,Italien,Brunello di Montalcino,red
15577,0.6442585860434764,127_left,2599_right,brunello di montalcino,az. agr. casanova di neri, Italien ,Toscana,red,brunello di montalcino,casanova di neri,Italien,Brunello di Montalcino,red
58552,0.6415186651512961,495_left,7685_right,riesling kabinett vom rotliegenden,ökonomierat rebholz, Deutschland ,Pfalz,white,vom buntsandstein riesling trocken,ökonomierat rebholz,Deutschland,Pfalz,white
79275,0.6415186651512961,776_left,7685_right,riesling kabinett vom rotliegenden,ökonomierat rebholz, Deutschland ,Pfalz,white,vom buntsandstein riesling trocken,ökonomierat rebholz,Deutschland,Pfalz,white
33692,0.6412664320175152,260_left,2361_right,barbaresco 'ronchi',albino rocca, Italien ,Piemont,red,barbaresco vigneto brich ronchi,albino rocca,Italien,Barbaresco,red
49323,0.6306842577527044,374_left,8632_right,riesling smaragd „ried loibenberg“,weingut emmerich knoll, Österreich ,Wachau,white,loibner riesling federspiel,weingut knoll,Österreich,Wachau,white
61983,0.6306842577527044,552_left,8632_right,riesling smaragd „ried loibenberg“,weingut emmerich knoll, Österreich ,Wachau,white,loibner riesling federspiel,weingut knoll,Österreich,Wachau,white
20039,0.6264745351378499,162_left,3190_right,spätburgunder henkenberg großes gewächs,weingut salwey, Deutschland ,Baden,red,gg henkenberg spätburgunder,salwey,Deutschland,Baden,red
84984,0.6264745351378499,845_left,3190_right,spätburgunder henkenberg großes gewächs,weingut salwey, Deutschland ,Baden,red,gg henkenberg spätburgunder,salwey,Deutschland,Baden,red
41,0.6210527480130089,1_left,123_right,château sansonnet saint emilion grand cru classé,château sansonnet, Frankreich ,Bordeaux,red,saint-émilion grand cru (grand cru classé),château sansonnet,Frankreich,Saint-Émilion Grand Cru,red
62492,0.6196397798871708,566_left,1822_right,grüner veltliner ried grub erste lage ötw,schloss gobelsburg, Österreich ,Kamptal,white,grüner veltliner,schloss gobelsburg,Österreich,Kamptal,white
68699,0.6196397798871708,644_left,1822_right,grüner veltliner ried grub erste lage ötw,schloss gobelsburg, Österreich ,Kamptal,white,grüner veltliner,schloss gobelsburg,Österreich,Kamptal,white
67311,0.6196397798871708,633_left,1822_right,grüner veltliner ried renner erste lage ötw,schloss gobelsburg, Österreich ,Kamptal,white,grüner veltliner,schloss gobelsburg,Österreich,Kamptal,white
62489,0.6196397798871708,565_left,1822_right,grüner veltliner ried renner erste lage ötw,schloss gobelsburg, Österreich ,Kamptal,white,grüner veltliner,schloss gobelsburg,Österreich,Kamptal,white
67989,0.6192348702229248,640_left,2211_right,scheurebe trocken,weingut engel, Deutschland ,Rheinhessen,white,scheurebe trocken,weingut geil,Deutschland,Rheinhessen,white
49026,0.6123471451252749,364_left,922_right,côtes du rhône blanc 'réserve',château de beaucastel/familie perrin, Frankreich ,Rhône,white,coudoulet de beaucastel côtes du rhône blanc,château de beaucastel,Frankreich,Côtes-du-Rhône,white
86605,0.6029293757660242,864_left,7685_right,riesling trocken kastanienbusch gg,ökonomierat rebholz, Deutschland ,Pfalz,white,vom buntsandstein riesling trocken,ökonomierat rebholz,Deutschland,Pfalz,white
83309,0.6029293757660242,811_left,7685_right,riesling trocken kastanienbusch gg,ökonomierat rebholz, Deutschland ,Pfalz,white,vom buntsandstein riesling trocken,ökonomierat rebholz,Deutschland,Pfalz,white
67954,0.6029293757660242,639_left,7685_right,riesling trocken kastanienbusch gg,ökonomierat rebholz, Deutschland ,Pfalz,white,vom buntsandstein riesling trocken,ökonomierat rebholz,Deutschland,Pfalz,white
61851,0.602016595826758,542_left,4238_right,riesling trocken deidesheimer grainhübel gg doppelmagnum,weingut von winning, Deutschland ,Pfalz,white,deidesheimer riesling,von winning,Deutschland,Pfalz,white
84918,0.602016595826758,844_left,4238_right,riesling trocken deidesheimer grainhübel gg doppelmagnum,weingut von winning, Deutschland ,Pfalz,white,deidesheimer riesling,von winning,Deutschland,Pfalz,white
63814,0.5951890852061567,586_left,338_right,viognier trocken 'zafrán',weingut oliver zeter, Deutschland ,Pfalz,white,viognier,oliver zeter,Deutschland,Pfalz,white
20397,0.592472249127304,165_left,2599_right,brunello di montalcino magnum,az. agr. casanova di neri, Italien ,Toscana,red,brunello di montalcino,casanova di neri,Italien,Brunello di Montalcino,red
33991,0.5894800951013427,262_left,2361_right,barbaresco 'ronchi' magnum,albino rocca, Italien ,Piemont,red,barbaresco vigneto brich ronchi,albino rocca,Italien,Barbaresco,red
60263,0.588258304262872,517_left,1737_right,scharzhof riesling,weingut egon müller, Deutschland ,Saar,white,riesling scharzhof,egon müller - scharzhof,Deutschland,Wiltingen,white
15272,0.5876202809828714,125_left,4931_right,rosso di montalcino,az. agr. casanova di neri, Italien ,Toscana,red,rosso di montalcino,casanova di neri,Italien,Rosso di Montalcino,red
86876,0.587240021914829,869_left,1934_right,riesling wehlener sonnenuhr gg,weingut schloss lieser, Deutschland ,Mosel,white,himmelreich riesling gg,schloss lieser,Deutschland,Mosel,white
69347,0.587240021914829,655_left,1934_right,riesling wehlener sonnenuhr gg,weingut schloss lieser, Deutschland ,Mosel,white,himmelreich riesling gg,schloss lieser,Deutschland,Mosel,white
3405,0.5867947394523951,43_left,2531_right,ursprung rotweincuvée,markus schneider, Deutschland ,Pfalz,red,ursprung,schneider,Deutschland,Pfalz,red
66532,0.5861727854091076,620_left,6150_right,riesling großes gewächs felseneck magnum,weingut schäfer-fröhlich, Deutschland ,Nahe,white,riesling trocken,schäfer-fröhlich,Deutschland,Nahe,white
86419,0.5861727854091076,862_left,6150_right,riesling großes gewächs felseneck magnum,weingut schäfer-fröhlich, Deutschland ,Nahe,white,riesling trocken,schäfer-fröhlich,Deutschland,Nahe,white
87284,0.5850441514603967,876_left,3604_right,riesling trocken forster ungeheuer gg,weingut reichsrat von buhl, Deutschland ,Pfalz,white,riesling trocken,reichsrat von buhl,Deutschland,Pfalz,white
83670,0.5850441514603967,821_left,3604_right,riesling trocken forster ungeheuer gg,weingut reichsrat von buhl, Deutschland ,Pfalz,white,riesling trocken,reichsrat von buhl,Deutschland,Pfalz,white
71188,0.5850441514603967,676_left,3604_right,riesling trocken forster ungeheuer gg,weingut reichsrat von buhl, Deutschland ,Pfalz,white,riesling trocken,reichsrat von buhl,Deutschland,Pfalz,white
61976,0.5788979208365319,547_left,8632_right,riesling smaragd „ried loibenberg“ magnum,weingut emmerich knoll, Österreich ,Wachau,white,loibner riesling federspiel,weingut knoll,Österreich,Wachau,white
61996,0.5788979208365319,556_left,8632_right,riesling smaragd „ried loibenberg“ magnum,weingut emmerich knoll, Österreich ,Wachau,white,loibner riesling federspiel,weingut knoll,Österreich,Wachau,white
49324,0.5788979208365319,375_left,8632_right,riesling smaragd „ried loibenberg“ magnum,weingut emmerich knoll, Österreich ,Wachau,white,loibner riesling federspiel,weingut knoll,Österreich,Wachau,white
